Product Name,Product Link,Product Price
Parmigiano Reggiano,https://www.carrefour.ke/mafken/en/cheddar-cheese/parmigiano-reggiano/p/8433,1060
Browns Cream Cheese 250G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/browns-cream-cheese-250g/p/16411,699
Browns Aged Gouda Cheese 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/browns-aged-gouda-cheese-200g/p/16402,637
Queen Deli Italian Piz Mozarella 200G,https://www.carrefour.ke/mafken/en/others-sliced-cheese/queen-deli-italian-piz-mozarella200/p/135549,490
Cheeselove Cheddar Bulk Cheese,https://www.carrefour.ke/mafken/en/local-cheese/cheeselove-cheddar-bulk-kg/p/102179,265
Browns Whipped Feta Dip 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/browns-whipped-feta-dip-200g/p/120315,550
Browns Lemon Pepper Feta Cheese 200G,https://www.carrefour.ke/mafken/en/feta-white-cheese/browns-lemon-pepper-feta-cheese200g/p/16398,699
Kiri 6 Portions Cheese 108G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/kiri-6-portions-cheese-108g/p/35775,595
Cheese Love Colby Jack 500G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/cheese-love-colby-jack-500g/p/122986,895
Happy Cow Burger 10  Cheese Slices 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-10-slices-burger-200g/p/70680,695
Arla Burger Slices Cheddar Taste 200G,https://www.carrefour.ke/mafken/en/others-sliced-cheese/arla-burger-slice-cheddar-taste200g/p/107991,695
Carrefour Spread Cheese Plain 150G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/crf-spread-cheese-plain-150g/p/136650,699
Happy Cow Portion Gouda 500G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-portion-gouda-500g/p/20666,915
Happy Cow Gouda 24 Cheese Slices 400G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-24-slices-gouda-400g/p/70689,1350
Greenland Chees Swch Slc Orange 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/greenland-chees-swch-slc-orange200g/p/136728,680
Happy Cow Cheese Feta 500G,https://www.carrefour.ke/mafken/en/feta-white-cheese/happy-cow-cheese-feta-500g/p/20693,799
Carrefour Plain Spread Cheese 300G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/crf-plain-spread-cheese-300g/p/33472,1299
Emborganic Cheese Cream 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/emborg-cheese-cream-200g/p/35946,865
Happy Cow Regular 10 Cheese Slices 200G,https://www.carrefour.ke/mafken/en/spread-processed-cheese/happy-cow-10-slices-regular-200g/p/70676,695
Browns Goat Feta Cheese 100G,https://www.carrefour.ke/mafken/en/feta-white-cheese/browns-goat-feta-cheese-100g/p/16397,792
Bio Cooking Cream 500Ml,https://www.carrefour.ke/mafken/en/cooking-cream/bio-cooking-cream-500ml/p/5243,330
Ooh! Double Cream 500ml,https://www.carrefour.ke/mafken/en/fresh-cream/ooh-double-cream-500ml/p/26208,549
Bio Whipping Cream 500ml,https://www.carrefour.ke/mafken/en/whipping-cream/bio-whipping-cream-500ml/p/54285,559
Browns Sour Cream 200g,https://www.carrefour.ke/mafken/en/cooking-cream/browns-sour-cream-200g/p/16420,699
Brookside Whipping Cream Cup 400ml,https://www.carrefour.ke/mafken/en/whipping-cream/brookside-whipping-cream-cup-400ml/p/43937,542
Pristine Regular Whip Topping Cream 1L,https://www.carrefour.ke/mafken/en/whipping-cream/pristine-whipping-cream-1l/p/1780,760
Brookside Farm Fresh Cooking Cream Cup 230Ml,https://www.carrefour.ke/mafken/en/cooking-cream/brookside-cooking-cream-cup-230ml/p/87000,164
Brookside Farm Fresh Cooking Cream Cup 400Ml,https://www.carrefour.ke/mafken/en/cooking-cream/brookside-cooking-cream-cup-400ml/p/87001,299
Pristine Cooking Cream 1L,https://www.carrefour.ke/mafken/en/whipping-cream/pristine-whipping-cream-sweetened1l/p/30766,910
Emborg Whipped Cream Spray 250g,https://www.carrefour.ke/mafken/en/whipping-cream/emborg-whipped-cream-spray-250g/p/35958,1495
Brookside Double Cream Cup 150ml,https://www.carrefour.ke/mafken/en/fresh-cream/brookside-double-cream-cup-150ml/p/43354,255
Emborg UHT Whipping Cream 1L,https://www.carrefour.ke/mafken/en/whipping-cream/emborg-uht-whipping-cream-35-1-1l/p/35954,2400
Emborg UHT Cooking Cream 1L,https://www.carrefour.ke/mafken/en/cooking-cream/emborg-uht-cooking-cream-20-1l/p/35956,1820
Emborg Perfect Pasta Cream 200ml,https://www.carrefour.ke/mafken/en/cooking-cream/perfect-pasta-cooking-cream-200ml/p/140368,510
Alpro 100 Plant Based Soya Cooking Cream 1L,https://www.carrefour.ke/mafken/en/cooking-cream/alpro-soya-cooking-cream-1l/p/210296,964
Emborg Whipping Cream 200ml,https://www.carrefour.ke/mafken/en/whipping-cream/emborg-whipping-cream-200ml/p/35955,600
Brookside Whipping Cream Cup 200ml,https://www.carrefour.ke/mafken/en/whipping-cream/brookside-whipping-cream-cup-200ml/p/43353,282
Isinya Eggs X30,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-eggs-x30/p/8036,579
Sagana Farm Eggs 30 Pieces Pack,https://www.carrefour.ke/mafken/en/brown-eggs/sagana-farm-eggs-30-pcs-pack/p/194745,495
Isinya Eggs X15,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-eggs-x15/p/8034,349
Isinya Eggs X12,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-egss-x12/p/8033,271
Isinya Eggs X 6 Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-eggs-x-6/p/8031,134
Isinya Eggs X20,https://www.carrefour.ke/mafken/en/brown-eggs/isinya-eggs-x20/p/8035,449
Sagana Farm Eggs 15 Pieces Pack,https://www.carrefour.ke/mafken/en/brown-eggs/sagana-farm-eggs-15-pcs-pack/p/194744,300
Sagana Farm Eggs X6,https://www.carrefour.ke/mafken/en/brown-eggs/sagana-farm-eggs-6-pcs-pack/p/194743,120
Kuku Farm Eggs 30 Pack,https://www.carrefour.ke/mafken/en/brown-eggs/kuku-farm-eggs-30-pack/p/72129,604
Kuku Farm Eggs 15 Pack,https://www.carrefour.ke/mafken/en/white-eggs/kuku-farm-eggs-15-pack/p/72127,350
Kuku Farm Purely Organic 15Pk Eggs,https://www.carrefour.ke/mafken/en/brown-eggs/kuku-farm-purely-organic-15pk-eggs/p/216034,469
Kuku Farm Purely Organic 6Pk Eggs,https://www.carrefour.ke/mafken/en/brown-eggs/kuku-farm-purely-organic-6pk-eggs/p/216033,210
Sagana Farm Eggs 2 Pcs Pack,https://www.carrefour.ke/mafken/en/brown-eggs/sagana-farm-eggs-2-pcs-pack/p/214327,41
Winnies Organicanic Free Range Eggs X15 Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/winnies-organic-free-range-eggs-x15/p/26917,475
Kuku Farm Eggs 6 Pack,https://www.carrefour.ke/mafken/en/brown-eggs/kuku-farm-eggs-6-pack/p/72125,146
Winnies Organicanic Free Range Eggs X6 Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/winnies-organic-free-range-eggs-x6/p/26920,200
Kuku Farm Eggs Indegenous 6 Pieces,https://www.carrefour.ke/mafken/en/white-eggs/kuku-farm-eggs-indegenous-6-pack/p/72126,206
The Good Diet Eggs X 30 Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/the-good-diet-eggs-x-30/p/31733,539
The Good Diet Eggs X 6Pieces,https://www.carrefour.ke/mafken/en/brown-eggs/the-good-diet-eggs-x-6/p/47409,125
Bio Skimmed Fresh Milk 1L,https://www.carrefour.ke/mafken/en/skimed-milk/bio-skimmed-fresh-milk-1l/p/48734,162
Bio Whole Fresh Milk 2L,https://www.carrefour.ke/mafken/en/full-fat-milk/bio-whole-fresh-milk-2l/p/81479,320
Kcc Gold Crown Fresh Milk 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/kcc-goldcrown-fresh-milk-tfa-500ml/p/11661,54
Brookside Whole Milk 1L  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/brookside-uht-whole-milk-1l/p/43275,146
Tuzo Esl Milk 450Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/tuzo-esl-milk-450ml/p/89655,48
Brookside Dairy Best Fino 500ml Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/brookside-uht-fino-carton-500ml/p/43281,54
Mount Kenya Uht Milk Esl 500Ml,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/mount-kenya-uht-milk-esl-500ml/p/132858,53
Brookside Farm Fresh Natural Maziwa Lala 1L,https://www.carrefour.ke/mafken/en/plain-laban/brookside-natural-lala-1l/p/153357,163
Daima Esl Long Life Milk 500Ml,https://www.carrefour.ke/mafken/en/full-fat-milk/daima-fresh-milk-pouch-esl-500ml/p/15897,45
Brookside Dairy Fresh Assorted Flavoured Milk 250Ml X Pack Of 6  Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-assorted250mlx6/p/43298,390
Ilara FRESH Full Cream Whole Milk 500ml,https://www.carrefour.ke/mafken/en/full-fat-milk/ilara-whole-milk-sachet-500ml/p/43356,58
Bio Semi-Skimmed Milk 2L,https://www.carrefour.ke/mafken/en/skimed-milk/bio-semi-skimmed-milk-2l/p/81480,320
Lato Milk Esl Pouch 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/lato-milk-esl-pouch-500ml/p/51005,52
Fresha Fresh Whole Milk 5L,https://www.carrefour.ke/mafken/en/full-fat-milk/fresha-fresh-whole-milk-5l/p/34852,490
Fresha Maisha 500Ml,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/fresha-maisha-500ml/p/35753,54
Brookside  Whole Milk TCA 200ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/brookside-uht-whole-milk-tca-200ml/p/43282,29
Brookside Dairy Fresh Vanilla Flavoured Milk 250Ml X Pack Of 6  Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-vanilla-250mlx6/p/43292,390
Brookside Dairy Fresh Strawberry Flavoured Milk 250Ml X Pack Of 6  Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-strawb-250mlx6/p/43293,390
Tuzo Uht Fino Wmilk 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/tuzo-uht-fino-w-milk-500ml/p/43306,57
Lato Fino Uht Milk 500Ml Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/lato-fino-uht-milk-500ml/p/81030,55
Kcc Fresh Milk Tfa 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/kcc-fresh-milk-tfa-500ml/p/11662,57
Bio Whole Fresh Milk 1L,https://www.carrefour.ke/mafken/en/full-fat-milk/bio-whole-fresh-milk-1l/p/48733,166
Tuzo Uht Whole Milk 1L  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/tuzo-uht-whole-milk-1l/p/43303,142
Brookside  Low Fat Milk 1L - Long Life,https://www.carrefour.ke/mafken/en/uht-milk-low-fat/brookside-uht-low-fat-milk-1l/p/43278,150
Brookside Dairy Fresh Banana Flavoured Milk 250Ml X Pack Of 6  Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-banana-250mlx6/p/43296,390
Bio Semi Skimmed Fresh Milk 1L,https://www.carrefour.ke/mafken/en/skimed-milk/bio-semi-skimmed-fresh-milk-1l/p/73621,162
Royal Fresh Long Life Uht Milk 500Ml,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/royal-fresh-uht-fino-500ml/p/194259,55
Brookside Farm Fresh Milk1L -Fresh Milk,https://www.carrefour.ke/mafken/en/full-fat-milk/brookside-farm-fresh-milk1l/p/159871,129
Alpro Coconut Unsweetened 1L,https://www.carrefour.ke/mafken/en/coconut-milk/alpro-coconut-unsweetened1l/p/160035,798
Brookside Dairy Fresh  Bubble Gum Flavoured Milk 250ml - Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-b-gum-milk250ml/p/43291,68
Vito Uht Whole Milk 500Ml,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/vito-uht-fino-milk-500ml/p/191947,50
Brookside Dairy Fresh  Banana Flavoured Milk  250ml - Long Life,https://www.carrefour.ke/mafken/en/uht-flavored-milk/brookside-uht-flav-banana-mil250ml/p/43289,68
Nuziwa Almond Milk Original 1L  - Non Dairy,https://www.carrefour.ke/mafken/en/almond-milk/nuziwa-almond-milk-original-1l/p/163599,480
Yola Uji Shake Lemon 450Ml,https://www.carrefour.ke/mafken/en/oat-milk/yola-uji-shake-lemon-450ml/p/168981,75
Daima Esl Bora Milk 450Ml,https://www.carrefour.ke/mafken/en/full-fat-milk/daima-esl-bora-milk-450ml/p/221913,56
Fresha Fresh Whole Milk 2L,https://www.carrefour.ke/mafken/en/full-fat-milk/fresha-fresh-whole-milk-2l/p/34853,213
Molo Fresh Whole Milk 500ml,https://www.carrefour.ke/mafken/en/full-fat-milk/molo-fresh-milk-hipack-pouch-500ml/p/43376,56
Brookside Farm Fresh Whole Milk 1L - Fresh Milk TR,https://www.carrefour.ke/mafken/en/full-fat-milk/brookside-standard-milk-tr-1l/p/43317,128
KCC Mala Smooth And Tasty Fermented Milk 500ml,https://www.carrefour.ke/mafken/en/plain-laban/kcc-mala-plain-tr-500ml/p/11669,77
KCC Fresh Milk Pouch 500Ml,https://www.carrefour.ke/mafken/en/full-fat-milk/kcc-fresh-milk-pouch-500ml/p/11651,52
Lisha Esl Milk 500Ml  Long Life,https://www.carrefour.ke/mafken/en/uht-milk-full-fat/lisha-esl-milk-500ml/p/176273,51
Alpro Plant Protein Soya Drink 1L,https://www.carrefour.ke/mafken/en/soya-uht-milk/alpro-soya-protein-drink-1lt/p/204429,798
Bio Active Probiotic Apple And Lemon Yogurt Drink 350ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-a-p-yoghurt-yuzu-apple-lem350ml/p/92753,156
Bio Active Probiotic Cucumber And Mint Yogurt Drink 350ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-a-p-yoghurt-cucumber-mint-350ml/p/92752,156
Bio Greek Style Nature Plain Yoghurt 200ml,https://www.carrefour.ke/mafken/en/greek-yogurt/bio-greek-style-yoghurt-nature200ml/p/92757,158
Bio Yoghurt Assorted Pack 150Ml X6,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-yoghurt-assorted-pack-150ml-x6/p/174113,647
Bio Yoghurt Nature Plain 1L,https://www.carrefour.ke/mafken/en/full-fat-yogurt/bio-yoghurt-nature-plain-1l/p/174109,669
Brookside Vanilla Yogurt 1L,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/brookside-vanilla-yogurt-tr-1l/p/43322,225
LAKI LAKI GREEK YOGHURT NATUR700ML,https://www.carrefour.ke/mafken/en/greek-yogurt/laki-laki-greek-yoghurt-natur700ml/p/194195,529
Laki Laki Greek Yoghurt natural 450ml ,https://www.carrefour.ke/mafken/en/greek-yogurt/lp-lp-laki-laki-greek-yght-natu450m/p/120678,318
Bio Vanilla Yogurt  90ml x Pack of 4,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-vanilla-yogurt-pack-90mlx4/p/41324,299
Bio Natural Plain Yoghurt 150ml,https://www.carrefour.ke/mafken/en/full-fat-yogurt/bio-yogurt-natural-150ml/p/5216,115
Bio Long Life Lactose Free Milk 500ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-milk-minus-lactose-500ml/p/5242,148
Bio Greek Style Vanilla Yoghurt 200ml,https://www.carrefour.ke/mafken/en/greek-yogurt/bio-greek-style-yoghurt-vanila200ml/p/156407,158
Ilara Thick And Creamy Plain Yoghurt 500Ml,https://www.carrefour.ke/mafken/en/full-fat-yogurt/ilara-natural-cup-yoghurt-500ml/p/52857,115
Delamere Premium Real Vanilla Pods Yoghurt 3L BOTTLE,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/premium-vanilla-f-yoghurt-bottle3l/p/67560,757
Brookside Real Strawberry Probiotic Yoghurt 250g,https://www.carrefour.ke/mafken/en/probiotic-yoghurt/brookside-p-bio-fr-cup-yog-stb-250g/p/212746,92
Lyons Maid Frusion Assorted Yogurt 150ml x Pack of 6,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/frusion-pack-assortd-yogurt-150mlx6/p/26160,525
Delamere Premium Real Wild Berries Yoghurt 450ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/delamere-premium-wild-f-y-cup450ml/p/74520,148
Lyons Maid Frusion Assorted Real Fruit Yogurt 100ml x Pack of 6,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/frusion-pack-assorted-yogurt100mlx6/p/26150,368
Laki laki greek yoghurt assorted 100ml x6,https://www.carrefour.ke/mafken/en/greek-yogurt/lp-laki-laki-assort-grek-yght100mx6/p/119650,539
Bio Strawberry Yogurt  90ml x Pack of 4,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-strawberry-yogurt-pack-90mlx4/p/41325,299
Delamere Premium Real Strawberry Yogurt 3L BOTTLE,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/delamere-premium-yogurt-3l/p/43373,757
Bio Vanilla Yoghurt 150ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-yogurt-vanilla-150ml/p/5219,115
Bio Yoghurt Vanilla 1L,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-yoghurt-vanilla-1l/p/174110,669
Delamere Strawberry Yogurt 3L,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/delamere-strawberry-yogurt-3l/p/43372,640
Bio Real Berry Cocktail Yoghurt 150ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-yogurt-berry-cocktail-150ml/p/5220,115
Laki Laki Greek yoghurt Mango passion 150ML,https://www.carrefour.ke/mafken/en/greek-yogurt/lp-laki-laki-grk-yght-mang-pas150ml/p/145054,139
Ilara Thick And Creamy Strawberry Yoghurt 500Ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/ilara-strawberry-cup-yogurt-500ml/p/43368,115
Bio Active Powerstrawberry,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-active-pwer-yog-drink-sb350ml/p/201291,299
LAKI LAKI GREEK YOGHURT VANIL700ML,https://www.carrefour.ke/mafken/en/greek-yogurt/laki-laki-greek-yoghurt-vanil700ml/p/194196,609
Ilara Thick And Creamy Plain Yoghurt 250ml,https://www.carrefour.ke/mafken/en/full-fat-yogurt/ilara-natural-cup-yoghurt-250ml/p/52855,72
Ilara Thick And Creamy Vanilla Yoghurt 250ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/ilara-vanilla-cup-yogurt-250ml/p/43365,72
Jolly Fresh Bottle Thick And Creamy Natural Yoghurt 3L,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/jolly-fresh-yoghurt-bottle-nat3l/p/120578,585
Delamere Premium Real Pear Caramel Yoghurt 250ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/premium-pear-c-f-yoghurt-cup250ml/p/67551,88
Jolly Fresh Yogurt Strawberry Bottle 3L,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/jolly-fresh-yog-bottle-straw-3l/p/21464,585
Daima Blackcurrant Yogurt 500ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/daima-yogurt-cup-blackcurrant-500g/p/15922,118
Brookside Fruitness Vanilla Yoghurt 150ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/brookside-fruitness-vanill-cup150ml/p/43339,78
Daima Strawberry Yogurt 250ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/daima-yogurt-cup-strawberry-250g/p/15920,70
Lyons Maid Frusion Vanilla Yogurt 100ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/frusion-vanilla-yogurt-100ml/p/26145,71
Lyons Maid Frusion Strawberry Yogurt 150Ml X Pack Of 6,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/frusion-strawb-yogurt-150mlx6/p/26161,525
Lyons Maid Frusion Natural Plain Yogurt 100ml,https://www.carrefour.ke/mafken/en/full-fat-yogurt/frusion-natural-cup-yogurt-100ml/p/26143,71
Bio Fob Raspberry Yogurt 200ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/bio-fob-raspberry-fruit-yoghur200ml/p/92745,199
Daima Mango Yogurt 500ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/daima-yogurt-cup-mango-500g/p/15924,118
Kinangop Smooth And Thick Natural Lala 250ml,https://www.carrefour.ke/mafken/en/greek-yogurt/kinangop-natural-lala-250ml/p/102457,49
Royal Fresh Coffee Yogurt 250ml,https://www.carrefour.ke/mafken/en/drinking-yogurt/royal-fresh-coffee-yoghurt-250ml/p/194247,56
Laki Laki Apple/Ginger Smooth 250Ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/laki-laki-apple-ginger-smooth-250ml/p/214238,190
Laki laki greek yoghurt raspberry 150ml,https://www.carrefour.ke/mafken/en/greek-yogurt/lp-laki-laki-grk-yght-raberry150ml/p/145056,139
Laki Laki Greek Fresh Cheese 250ml,https://www.carrefour.ke/mafken/en/greek-yogurt/lakilaki-greek-fresh-cheese250ml/p/179623,399
Ooh Lala Apricot Yogurt Drink 500ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/ooh-lala-yogurt-apricot-500ml/p/26195,138
Lyons Maid Frusion Vanilla Yogurt 500ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/frusion-vanilla-cup-yogurt-500ml/p/26165,319
Ooh Lala Cherry Yogurt Drink 500ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/ooh-lala-yogurt-cherry-500ml/p/26192,138
Delamere Premium Real Strawberry Yogurt 500ml TR,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/delamere-premium-strawberry-500ml/p/44079,150
Ilara Thick And Creamy Strawberry Yoghurt 250ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/ilara-strawberry-cup-yogurt-250ml/p/43364,72
Ilara Thick And Creamy Forest Berry Yoghurt 150ml,https://www.carrefour.ke/mafken/en/flavoured-yoghurt/ilara-forest-berry-cup-yoghurt150ml/p/72368,58
